H-463,10 प्रतिनिधि कहानियाँ ,जोशी मनोहर श्याम ,किताब घर प्रकाशन
H-464,साँची कहों ,चडढा राज ,मेघा बुक़्स  
H-465,विज्ञान के अनन्य पथिक -भारतीय वैज्ञा.,महंती सुबोध ,मेघा बुक़्स  
H-466,विज्ञान के अनन्य पथिक -विदेशी वैज्ञा.,महंती सुबोध,मेघा बुक़्स  
H-467,अर्द्धनारीश्वर ,प्रभाकर विष्णु ,किताब घर प्रकाशन
H-468,प्राचीन प्रेम और नीति की कहानियाँ,राघव रांगेय ,किताब घर प्रकाशन
H-469,उपनिषदों की श्रेष्ठ कहानियाँ ,ह्रदय श्री व्यथित  ,सुनील साहित्य सदन  
H-470,10 प्रतिनिधि कहानियाँ ,कोहली नरेन्द्र ,किताब घर प्रकाशन
H-471,मानस का हंस ,नागर अमृतलाल ,राजफाल एण्ड सन्स 
H-472,श्रेष्ठ कथा सचंयन ,उपाघ्याय इंद्रमणि  ,मेघा बुक़्स 
H-473,श्रेष्ठ कथा सचंयन ,मधु मदनलाल ,मेघा बुक़्स 
H-474,फुरूषोत्तम ,मिश्र डॉ भगवतीशरण ,राजपाल 
H-475,कसाई बाडा ,कौर अजीत  ,किताब घर प्रकाशन
H-476,काले कुएँ ,कौर अजीत  ,किताब घर प्रकाशन
H-477,पखेरू ,रामलाल ,साहित्य अकादमी 
H-478,आदिवासियों के बीच ,जैन श्रीचंद्र ,शिवानी बुक़्स 
H-479,वनमाली समग्र ,चौबे संतोष  ,मेघा बुक़्स 
H-480,प्रतिनिधि कहानियाँ ,चौबे संतोष  ,मेघा बुक़्स 
H-481,12 प्रतिनिधि कहानियाँ ,मिथिलेश्वर ,मेघा बुक़्स
H-482,आँधी और अन्य कहानियाँ,पदमराजु पी. ,साहित्य अकादमी 
H-483,पाकिस्तानी कहानियाँ ,बिास्मिल्लाह अब्दुल ,साहित्य अकादमी
H-484,अलेक़्सांद्र पूरिकन प्रतिनिधि कहानियाँ ,रामदास डॉ. चारूमति  ,साहित्य अकादमी
H-485,अंतर्मिलन की कहानियाँ,राधव रांगेय ,किताब घर प्रकाशन
H-486,ग्रह दाह ,चट्टोपाध्याय शरतचन्द्र,वदंना बुक एजेंसी 
H-487,विप्रदास ,चट्टोपाध्याय शरतचन्द्र ,वदंना बुक एजेसी 
H-488,पतझर की आवाज ,असद माजदा ,साहित्य अकादमी 
H-489,श्रीवास्तव गोनाथ  ,सामयिक सचित्र विज्ञान कोश  ,सामयिक प्रकाशन  
H-490,हास्य -विनोद काव्य कोश ,व्यास पं.गोपालप्रसाद ,भारतीय प्रकाशन संस्थान 
H-491,लाला हरदयाल के स्वाधीन विचार  ,भारद्वाज आलोक  ,विकास पेपर बैक़्स 
H-492,मुगल बादशाहो की कहानी उनकी जवानी ,गोयनीय अयोध्याप्रसाद ,मेघा बुक़्स 
H-493,हास्य व्यंग्य के विविध रंग  ,चतुर्वेदी सं. बरसानेलाल  ,हिमालय पुस्तक भण्डार 
H-494,मटों की कहानियाँ ,मोहन नरेन्द्र ,किताब घर प्रकाशन
H-495,यक्ष प्रश्न ,त्यागी रवीन्द्रनाथ,मेघा बुक़्स 
H-496,श्रेष्ठ वैदिक कथाएँ ,भारद्वाज हरि ,सुनील साहित्य सदन 
H-497,संसार की श्रेष्ठ कहानियाँ  ,जैन ज्ञानचंद ,किताब घर प्रकाशन
H-498,हरी बिंदी ,गर्ग मृदुल,सामयिक प्रकाशन 
H-499,आजादी मुबारक ,कमलेश्वर ,किताब घर प्रकाशन
H-500,गोमा हँसती है ,पुष्पा मैत्रेयी ,किताब घर प्रकाशन
H-501,ताजमहल (बेकरारी का बयान),चौकसे जयप्रकाश ,मेघा बुक़्स 
H-502,मेरी आपबीती,बेनजीर भुटटो ,राजपाल 
H-503,बाल गंगाधर तिलक,एम० कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-504,जवाहर लाल नेहरु,एम० कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-505,अरस्तू,दीप्ति शर्मा एम० कुमार,अर्जुन पब्लिशिंग हाऊस
H-506,शरीर रचना तथा शरीर क्रिया विज्ञान,डॉ० एन० पी० शर्मा,खेल साहित्य केन्द्र
H-507,गोपाल कृष्ण गोखले ,एम० कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-508,रुसो,एम० कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-509,सामान्य अध्ययन प्रष्न पत्र & 1,सिविल सेवा प्रारम्भिक परीक्षा के लिए,टाटा मैक्ग्रॉ हिल द्वारा प्रकाशित
H-510,रीजनिंग टेस्ट,कमल कुमार गर्ग,टाटा मैक्ग्रॉ हिल द्वारा प्रकाशित
H-511,क्विकर मैथ्स,अरुण शर्मा,टाटा मैक्ग्रॉ हिल द्वारा प्रकाशित
H-512,भूगोल,डी0 आर0 खुल्लर,टाटा मैक्ग्रॉ हिल द्वारा प्रकाशित
H-513,भारतीय प्रशासन,डॉ0 अमरेश्वर अवस्थी डॉ0 आनन्द प्रकाश अवस्थी,लक्ष्मी नारायण अग्रवाल
H-514,मनु,एम० कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-515,थॉमस हॉब्स,एम० कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-516,कौटिल्य (चाणक्य),एम० कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-517,राजा राममोहन रॉय,एम० कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-518,संख्यात्मक अभियोग्यता,"आर0 एस0 अग्रवाल, दीपक अग्रवाल, विकास अग्रवाल",एस0 चन्द
H-519,यूनीक सामान्य अध्ययन ¼5 Vol.),ब्रजेन्द्र नारायण ओम प्रकाश राय,यूनीक पब्लिकेशन्स
H-520,पियर्सन सिविल सेवा प्रारंभिक परीक्षा कोष CSAT 2011,एडगर शौर्य शोविक शौर्य,पियर्सन चंडीगढ़
H-521,50 प्रैक्टिस सेट्स सामान्य बुद्धि एवं तर्कशक्ति परीक्षण,प्रवीण कुमार मिश्रा,अरिहन्त पब्लिकेशन्स (इ) प्रा0 लि0
H-522,स्वास्थ्य शिक्षा,डॉ0 एन0 पी0 शर्मा,खेल साहित्य केन्द्र
H-523,खेलकूद के नियम,डॉ0 ए0 के0 श्रीवास्तव,स्पोर्टस पब्लिकेशन
H-524,प्राथमिक चिकित्सा,अशोक कुमार,लक्ष्य पब्लिकेशन्स
H-525,तार्किक योग्यता एवं गणितीय परीक्षण,पंकज कुमार,उपकार प्रकाशन
H-526,सामान्य हिन्दी दिग्दर्शन,ओंकारनाथ वर्मा,उपकार प्रकाशन
H-527,सामान्य बुद्धि एवं तार्किक योग्यता,संपादक मंडल,उपकार प्रकाशन
H-528,सामान्य ज्ञान दिग्दर्शन,"डॉ0 आर0 सी0 जैन, डॉ0 सूर्यनारायण पाण्डेय",उपकार प्रकाशन
H-529,भारत का इतिहास,के0 कृश्ण रेड्डी   ,टाटा मैक्ग्रॉ हिल द्वारा प्रकाशित
H-530,लोक प्रशासन,एम0 लक्ष्मीकांत,टाटा मैक्ग्रॉ हिल द्वारा प्रकाशित
H-531,जे0 कृष्णमूर्ति,एम0 कुमार दीप्ति शर्मा,अर्जुन पब्लिशिंग हाऊस
H-532,यूनीक सामान्य अध्ययन,ब्रजेन्द्र नारायण ओम प्रकाश रॉय,यूनीक पब्लिकेशन्स
H-533,यूनीक सामान्य अध्ययन,ब्रजेन्द्र नारायण ओम प्रकाश रॉय,यूनीक पब्लिकेशन्स
H-534,यूनीक सामान्य अध्ययन,ब्रजेन्द्र नारायण ओम प्रकाश रॉय,यूनीक पब्लिकेशन्स
H-535,यूनीक सामान्य अध्ययन,ब्रजेन्द्र नारायण ओम प्रकाश रॉय,यूनीक पब्लिकेशन्स
H-536,आशा का सवेरा,बराक ओबामा,प्रभात प्रकाशन
H-537,योगासन,प्रियंका नारंग,खेल साहित्य केन्द्र
H-538,योग शिक्षा,डॉ0 सुषील कुमार व्यास,खेल साहित्य केन्द्र
H-539,योग शिक्षा तथा मनोरंजन,अरुण कुमार त्यागी,खेल साहित्य केन्द्र
H-540,योग और स्वास्थ्य,डॉ0 देवेन्द्र बालयण,खेल साहित्य केन्द्र
H-541,चिन्ता छोड़ो और सुखी रहो,डेरठ कारनेगी,अनु प्रकाशन
H-542,निरोगी जीवन,सी0 एम0 श्रीवास्तव,अनु प्रकाशन
H-543,अथर्ववेद,प्रकाशकाधीन गोविन्द सिंह,अपोलो प्रकाशन
H-544,­­ऋग्वेद,प्रकाशकाधीन गोविन्द सिंह,अपोलो प्रकाशन
H-545,सामवेद,प्रकाशकाधीन गोविन्द सिंह,अपोलो प्रकाशन
H-546,यजुर्वेद,प्रकाशकाधीन गोविन्द सिंह,अपोलो प्रकाशन
H-547,कम्पलीट कोर्स फॉर बी0 सी0 ए0- I,हिन्दी संस्करण,प्रखर बुक्स
H-548,नेपोलियन बोना पार्ट,एमिल लुड्विग,अनु प्रकाशन
H-549,खेल चिकित्सा ज्ञानकोश,डॉ0 उशा गोपाल,स्पोर्ट्स पब्लिकेशन्स
H-550,नीति संग्रह,नरेन्द्र श्रीवास्तव,अपोलो प्रकाशन
H-551,अपनी आत्मशक्ति को पहचानें,रॉबिन शर्मा,प्रभात प्रकाशन
H-552,देने का आनन्द,बिल क्लिंटन,प्रभात प्रकाशन
H-553,नई राहें नए इरादे,बराक ओबामा,प्रभात प्रकाशन
H-554,सफलता के 7 नियम,राजेश अग्रवाल,ज्ञान गंगा
H-555,दामोदरलाल गर्ग,दामोदरलाल गर्ग,साहित्य सागर
H-556,धर्मनीति,मोहनदास करमचन्द गाँधी,साहित्य सागर प्रकाशन
H-557,अपनी याद्दाश्त कैसे बढ़ाएँ,सूर्या सिन्हा,ज्ञान गंगा
H-558,कैरियर निर्देशिका,नरेश कुमार शर्मा,अपोलो प्रकाशन
H-559,सत्य के प्रयोग अथवा आत्मकथा,मोहनदास करमचन्द गाँधी,सस्ता साहित्य मण्डल प्रकाशन
H-560,आनन्दमय दिव्य जीवन की खोज,खेमचन्द चतुर्वेदी,साहित्यागार
H-561,टाइम मैनेजमेंट और सफलता,सुरेश चंद्र भाटिया,प्रतिभा प्रतिष्ठान
H-562,चाणक्य कथा,जे0 के0 वर्मा,साहित्य चन्द्रिका प्रकाशन
H-563,चिंता छोड़ो सुख से जियो,कारनेगी डेल,मंजुल पब्लिशिंग हाऊस प्रा0 लि0
H-564,वस्तुनिष्ठ अंकगणित,ऋचा अग्रवाल,अरिहन्त पब्लिकेशन्स (इण्डिया) लि0
H-565,क्विटकर मैथ्स,अरुण शर्मा ,टाटा मैक्ग्रॉ हिल पब्लिशिंग कम्पनी लि0 नई दिल्ली
H-566,योग भगाए रोग,डॉ0 हीरालाल शर्मा,श्री साईं प्रिण्टोग्राफर्स नई दिल्ली
H-567,नवीन गणित,डॉ0 आर0 एस0 अग्रवाल,एस0 चंद एंड कम्पनी प्रा0 लि0 नई दिल्ली
H-568,एरोबिक्स टुडे,सुशील गहलोत,पॉपुलर बुक डिपो
H-569,नवीन वस्तुनिष्ठ (गणित) भाग - १,एस0 आर0 सैनी,जयपुर पब्लिशिंग हाऊस
H-570,वस्तुनिष्ठ प्राणिशास्त्र,डॉ0 वी0 एस0 पॅवार,वर्धन पब्लिशर्स एंड डिस्ट्रीब्यूटर जयपुर
H-571,वस्तुनिष्ठ वनस्पतिशास्त्र,डॉ0 ओ0 पी0 दायमा,वर्धन पब्लिशर्स एंड डिस्ट्रीब्यूटर जयपुर
H-572,सफलता के अध्यात्मिक नियम,दीपक चोपड़ा,प्रभात प्रकाशन दिल्ली
H-573,बच्चे हमारा भविष्य,रोधम हिलेरी क्ंिलटन,प्रभात प्रकाशन दिल्ली
H-574,सफलता के 420 सूत्र,वाइ सुन्दर राजन,प्रभात प्रकाशन दिल्ली
H-575,वन नाइट द कॉल सेन्टर,चेतन भगत,प्रभात प्रकाशन दिल्ली
H-576,5 प्वाइंट समवन,चेतन भगत,प्रभात प्रकाशन दिल्ली
H-577,मैनुअल ऑफ होम्योपैथिक मैटीरिया मेडिका विद् रेपर्टरी,डॉ0 विलियम बोरिक,सुमित प्रकाशन आगरा
H-578,क्लीनिकल डायग्नोसिस एंड ट्रीटमेण्ट्स,डॉ0 जहान सिंह चौंहान,सुमित प्रकाशन आगरा
H-579,बायोकौमिक चिकित्सा विज्ञान,डॉ0 वाइ0 डी0 गहराना,सुमित प्रकाशन आगरा
H-580,बाल विकास,डॉ0  पी0 डी0 शर्मा,श्री विनोद पुस्तक मन्दिर आगरा
H-581,सामान्य ज्ञान कौन क्या तथा सामयिक घटनाक्रम,रतन र,एस0 आर0 पब्लिशर्स एंड डिस्ट्रीब्यूटर नई दिल्ली
H-582,जीना सिखा दिया श्री श्री रविशंकर,स्वयं प्रकाश,मंजुल पब्लिशिंग हाऊस प्रा0 लि0
H-583,गीता बोध मोहनदास करमचन्द्र गाँधी,मदनलाल षर्मा,ग्रन्थ विकास
H-584,ओजस्वी कविताएँ,श्री कृष्ण शर्मा,साहित्यागार
H-585,पियर्सन संक्षिप्त सामान्य ज्ञान कोष 2013,एडगर शौर्य,परिसन
H-586,सोचिए और अमीर बनिये,नेपोलियन हिल,मंजुल पब्लिशिंग हाऊस प्रा0 लि0
H-587,सकारात्मक सोच की अद्भुत शक्ति,नॉर्मन विन्सेन्ट पील,मंजुल पब्लिशिंग हाऊस प्रा0 लि0
H-588,अपने बच्चों को बनाएँ विजेता,प्रदीप कपूर,मंजुल पब्लिशिंग हाऊस प्रा0 लि0
H-589,इन्डियन बिजनेस वुमन शून्य से शिखर,प्रकाश बियानी,इन्द्रा पब्लिशिंग हाऊस
H-590,आदर्श स्वास्थ्य क्रान्ति,एम0 डी0 जॉनसन ड्यूक,मंजुल पब्लिशिंग हाऊस प्रा0 लि0
H-591,गबन,प्रेमचन्द्र,रावत प्रकाशन नई दिल्ली
H-592,स्वास्थ्य शिक्षा,डॉ0 एन0 पी0 शर्मा,खेल साहित्य सदन
H-593,डॉम्स केयर एंड ट्रेनिंग विद मेडिकल ट्रीटमेंन्ट,ख़़त्री,सुमित प्रकाशन
H-594,भारत के औषधीय पौधे,जियालाल यादव,रावत प्रकाशन
H-595,सामान्य ज्ञान 60 दिनों में,,मैन पब्लिकेशन
H-596,बैच फ्लावर रैमेडीज,दर्शन सिंह वोहरा,हेल्थ हारमोनी
H-597,छरहरा सौन्दर्य,अरुणा रीझसिंहानी,हेल्थ हारमोनी
H-598,स्वास्थ्य एक अनमोल उपहार,डॉ0 मृदुला पाण्डे,हेल्थ हारमोनी
H-599,प्रेक्षाध्यान और नशामुक्ति,मुनि लाल किशन,बी0 जैन पब्लिशर्स प्रा0 लि0
H-600,जल चिकित्सा एवं शट्कर्म,डॉ0 राजीव शर्मा,बी0 जैन पब्लिशर्स प्रा0 लि0
H-601,ब्लड प्रेशर,डॉ0 श्री नन्दन बन्सल,बी0 जैन पब्लिशर्स प्रा0 लि0
H-602,सांस लेने की कला (जीवन के चहुँमुखी विकास के लिए),नेन्सी जी,हेल्थ हारमोनी
H-603,स्मरणशक्ति कैसे बढ़ाएँ,एम0 सी0 श्रीवास्तव,मनोज पब्लिकेशन्स
H-604,सजग प्रहरी कुत्ता,डॉ0 उमेश कुमार दाँतरे,दीपक स्कैन एंड ऑफसेट प्रिन्टर्स प्रा0 लि0
H-605,मानव शरीर रचना एवं क्रिया विज्ञान,डॉ0 पी0 सी0 बुक्स,प्रखर बुक्स
H-606,राजनीति मेरी जान,पुण्य प्रसून वाजपेयी,अंतिका प्रकाशन गाजियाबाद (उ0 प्र0)
H-607,अपने समय के सवाल,विष्णु नागर,अंतिका प्रकाशन गाजियाबाद (उ0 प्र0)
H-608,कुछ भी तो रुमानी नही,मनीषा कुलश्रेष्ठ,अंतिका प्रकाशन गाजियाबाद (उ0 प्र0)
H-609,कामिनी काय कांतारे भाग - १,महेश कटारे,अंतिका प्रकाशन गाजियाबाद (उ0 प्र0)
H-610,कामिनी काय कांतारे भाग - २,महेश कटारे,अंतिका प्रकाशन गाजियाबाद (उ0 प्र0)
H-611,देखते रहिए,रवीश कुमार,अंतिका प्रकाशन गाजियाबाद (उ0 प्र0)
H-612,छछिया भर छाछ,महेश कटारे,अंतिका प्रकाशन गाजियाबाद (उ0 प्र0)
H-613,रेणु की आंचलिक कहानियाँ,रेणु दक्षिणेश्वर,वाणी प्रकाशन (नई दिल्ली)
H-614,आधी औरत आधा ख्वाब,चुगताई इस्मत,वाणी प्रकाशन (नई दिल्ली)
H-615,आदिवासी कथा,महाश्वेता देवी,वाणी प्रकाशन (नई दिल्ली)
H-616,मनोहर ष्याम जोशी की कहानियाँ,मनोहर श्याम जोशी,वाणी प्रकाशन (नई दिल्ली)
H-617,कल परसों के बरसों,ममता कालिया,वाणी प्रकाशन (नई दिल्ली)
H-618,खुदा की कसम भाग (१७),सआदत हसन मण्टो,वाणी प्रकाशन (नई दिल्ली)
H-619,तीन मोटी औरतें भाग (२३),सआदत हसन मण्टो,वाणी प्रकाशन (नई दिल्ली)
H-620,दो कौमें,सआदत हसन मण्टो,वाणी प्रकाशन (नई दिल्ली)
H-621,मैडम डिकॉस्टा भाग (१६),सआदत हसन मण्टो,वाणी प्रकाशन (नई दिल्ली)
H-622,झूठी है तेतरी दादी,स्ंाजीव,वाणी प्रकाशन (नई दिल्ली)
H-623,छोटे छोटे दुःख,तसलीमा नसरीन ,वाणी प्रकाशन (नई दिल्ली)
H-624,पॉल गोमरा का स्कूटर,उदय प्रकाश,वाणी प्रकाशन (नई दिल्ली)
H-625,वारेन हेस्टिंग्स का साँड,उदय प्रकाश,वाणी प्रकाशन (नई दिल्ली)
H-626,छब्बीस कहानियाँ,विजयदान देया,वाणी प्रकाशन (नई दिल्ली)
H-627,तीन सौ तीस कहावती कहानियाँ,विजयदान देया,वाणी प्रकाशन (नई दिल्ली)
H-628,आहत देश ,अरुन्धति रॉय,राजकमल प्रकाशन (नई दिल्ली)
H-629,आपका बंटी,मन्नू भंडारी,राधाकृष्ण प्रकाशन (नई दिल्ली)
H-630,अल्मा कबूतरी,पुष्पा मै़त्रेयी,राजकमल प्रकाशन (नई दिल्ली)
H-631,अम्मा,कमलेबूबर,राजकमल प्रकाशन (नई दिल्ली)
H-632,अलका,सूर्यकान्त त्रिपाठी निराला,राजकमल प्रकाशन (नई दिल्ली)
H-633,अनामदास का पोया,हजारी प्रसाद द्विवेदी,राजकमल प्रकाशन (नई दिल्ली)
H-634,अपराधी कौन,शिवानी,राधाकृष्ण प्रकाशन (नई दिल्ली)
H-635,आवारा भीड़ के खतरे,हरिशंकर परसाई,राजकमल प्रकाशन (नई दिल्ली)
H-636,बारह बजे रात के,कॉलिन्स लापियर,राधाकृष्ण प्रकाशन (नई दिल्ली)
H-637,बारामासी,ज्ञान चतुर्वेदी,राजकमल प्रकाशन (नई दिल्ली)
H-638,बसंती,साहनी भीष्म,राजकमल प्रकाशन (नई दिल्ली)
H-639,बशारत मंजिल,मंजूर एहतेशाम,राजकमल प्रकाशन (नई दिल्ली)
H-640,भारतीय श्रेष्ठ कहानियाँ खण्ड - १,कन्हैयालाल ओझा,लोकभारती प्रकाशन (इलाहाबाद )
H-641,भारतीय श्रेष्ठ कहानियाँ खण्ड - २,कन्हैयालाल ओझा,लोकभारती प्रकाशन (इलाहाबाद )
H-642,भूले बिसरे चित्र ,भगवतीचरण वर्मा,राजकमल प्रकाशन (नई दिल्ली)
H-643,चित्रलेखा,भगवतीचरण वर्मा,राजकमल प्रकाशन (नई दिल्ली)
H-644,जावेद अख्तर से बातचीत सिनेमा के बारे में,नसरीन मुन्नी कबीर,राजकमल प्रकाशन (नई दिल्ली)
H-645,दीवान-ए-मीर,सरदार अली जाफरी,राजकमल प्रकाशन (नई दिल्ली)
H-646,काशी का अस्सी,काशीनाथ सिंह,राजकमल प्रकाषन (नई दिल्ली)
H-647,कटरा बी आरजू,मासूम राही रज़ा,राजकमल प्रकाशन (नई दिल्ली)
H-648,कठघरे में लोकतंत्र,अरुन्धति रॉय,राजकमल प्रकाशन (नई दिल्ली)
H-649,खट्टर काका,हरिमोहन झॉ,राजकमल प्रकाशन (नई दिल्ली)
H-650,"बंसी की धुन,",मुंशी कन्हैयालाल ,राजकमल प्रकाशन (नई दिल्ली)
H-651,रुक्मिणीहरण - (भाग-२),मुंशी कन्हैयालाल मणिकलाल,राजकमल प्रकाशन (नई दिल्ली)
H-652,पाँच पांडव - (भाग-३),मुंशी कन्हैयालाल मणिकलाल,राजकमल प्रकाशन (नई दिल्ली)
H-653,महाबली भीम - (भाग-४),मुंशी कन्हैयालाल मणिकलाल,राजकमल प्रकाशन (नई दिल्ली)
H-654,सत्यभामा  - (भाग-५),मुंशी कन्हैयालाल मणिकलाल,राजकमल प्रकाशन (नई दिल्ली)
H-655,महामुनि व्यास - (भाग-६),मुंशी कन्हैयालाल मणिकलाल,राजकमल प्रकाशन (नई दिल्ली)
H-656,युधिष्ठिर - (भाग-७),मुंशी कन्हैयालाल मणिकलाल,राजकमल प्रकाशन (नई दिल्ली)
H-657,मैला आँचल,फणीश्वरनाथ रेणु,राजकमल प्रकाशन (नई दिल्ली)
H-658,मामूली चीजों का देवता,अरुन्धति रॉय,बुकर राजकमल
H-659,मोपांसा की संकलित कहानियाँ - (भाग-१),विश्व क्लासिक,राजकमल प्रकाशन (नई दिल्ली)
H-660,मेरा कुछ सामान,गुलजार,राधा कृष्ण प्रकाशन
H-661,पंजाब,खुशवंत सिंह,राजकमल प्रकाशन प्रकाशन (नई दिल्ली)
H-662,नीरजा ,महादेवी वर्मा,लोकभारती प्रकाशन प्रकाशन (इलाहाबाद )
H-663,निठल्ले की डायरी,हरिशंकर परसार्इ्र,राजकमल प्रकाशन (नई दिल्ली)
H-664,ओस की बूँद,मासूम राही रजा,राजकमल प्रकाशन (नई दिल्ली)
H-665,राग दरबारी,श्री लाल शुक्ल,राजकमल प्रकाशन (नई दिल्ली)
H-666,रश्मिरथी,रामधारी सिंह दिनकर,लोकभारती प्रकाशन (इलाहाबाद )
H-667,रेहन पर रग्धू,काशीनाथ सिंह,राजकमल प्रकाशन (नई दिल्ली)
H-668,रेत की मछली,भारती कान्ता,लोकभारती प्रकाशन (इलाहाबाद )
H-669,फैज़ फैज़ अहमद,सारे सुखन हमारे,राजकमल प्रकाशन दिल्ली)
H-670,सारा आकाश,राजेन्द्र यादव,राधा कृष्ण प्रकाशन
H-671,सूचना का अधिकार (व्यावहारिक मार्गदर्शिका),विष्णु राजगढ़िया,राजकमल प्रकाशन (नई दिल्ली)
H-672,सुनहुतात यह अकथ कहानी,शिवानी,राधा कृष्ण प्रकाशन
H-673,तीन उपन्यास ,हैदर कुर्रतुल ऐन,राजकमल प्रकाशन नई दिल्ली)
H-674,उमरावनगर में कुछ दिन,श्री लाल शुक्ल,राजकमल प्रकाशन (नई दिल्ली)
H-675,वैष्णव की फिसलन,हरिशंकर परसार्इ्र,राजकमल प्रकाशन (नई दिल्ली)
H-676,रामराज्य की कथा,यशपाल,लोकभारती प्रकाशन (इलाहाबाद)
H-677,सूफीवाद के आध्यात्मिक आयाम,जाफर रजा,लोकभारती प्रकाशन (इलाहाबाद)
H-678,विश्व की श्रेष्ठ कहानियाँ - १,ममता कालिया,लोकभारती प्रकाशन (इलाहाबाद)
H-679,विश्व की श्रेष्ठ कहानियाँ - २,ममता कालिया,लोकभारती प्रकाशन (इलाहाबाद)
H-680,सिंहावलोकन,यशपाल,लोकभारती प्रकाशन (इलाहाबाद)
H-681,गाँधीवाद की शव परीक्षा,यशपाल,लोकभारती प्रकाशन (इलाहाबाद)
H-682,मार्क्सवाद,यशपाल,लोकभारती प्रकाशन (इलाहाबाद)
H-683,हिन्दू बनाम हिन्दू,राममनोहर लोहिया,लोकभारती प्रकाशन (इलाहाबाद)
H-684,हिन्दी भाषा का उद्गम और विकास,उदय नारायण तिवारी,लोकभारती प्रकाशन (इलाहाबाद)
H-685,वैज्ञानिक भौतिकवाद,राहुल सांकृत्यायन,लोकभारती प्रकाशन (इलाहाबाद)
H-686,मानव - समाज,राहुल सांकृत्यायन,लोकभारती प्रकाशन (इलाहाबाद)
H-687,धुत्पल,भगवती चरण वर्मा,राजकमल प्रकाशन (नई दिल्ली)
H-688,केशर कस्तूरी,शिवमूर्ति,राजकमल प्रकाशन (नई दिल्ली)
H-689,अनुगूँज जिन्दगी की,कुसुम खेमानी,राजकमल प्रकाशन (नई दिल्ली)
H-690,जिद,राजेश जोशी,राजकमल प्रकाशन (नई दिल्ली)
H-691,तुलसीदास चंदन घिसै,हरिशंकर परसार्इ्र,राजकमल प्रकाशन (नई दिल्ली)
H-692,कामायनीः एक पुर्नविचारी,गजानन माधव मुक्तिबोध,राजकमल प्रकाशन (नई दिल्ली)
H-693,उत्तराधिकार बनाम पुत्रधिकार,अरविंद जैन,राजकमल प्रकाशन (नई दिल्ली)
H-694,अंधविश्वास उन्मूलन (भाग - १),डॉ0 नरेन्द्र दामोलकर,राजकमल प्रकाशन (नई दिल्ली)
H-695,अंधविश्वास उन्मूलन (भाग - २),डॉ0 नरेन्द्र दामोलकर,राजकमल प्रकाशन (नई दिल्ली)
H-696,अंधविश्वास उन्मूलन (भाग - ३),डॉ0 नरेन्द्र दामोलकर,राजकमल प्रकाशन (नई दिल्ली)
H-697,एशिया के महान वैज्ञानिक (विज्ञान),गुणाकर मुले,राजकमल प्रकाशन (नई दिल्ली)
H-698,अजीब आदमी (उपन्यास),इस्मत चुगताई,राजकमल प्रकाशन (नई दिल्ली)
H-699,पितृ़ऋण,प्रभु जोशी,राजकमल प्रकाशन (नई दिल्ली)
H-700,प्रेम कहानियाँ रिश्तो की,मनीषा कुलश्रेष्ठ,राजकमल प्रकाशन (नई दिल्ली)
H-701,जमीन पक रही है,केदारनाथ सिंह,राजकमल प्रकाशन (नई दिल्ली)
H-702,अशोक वाजपेयी चयन नंदकिशोर नवल,खुल गया है द्वार एक,राजकमल प्रकाशन (नई दिल्ली)
H-703,मणिकर्णिका,तुलसीराम,राजकमल प्रकाशन (नई दिल्ली)
H-704,हिन्दी समीक्षा और आचार्य शुक्ल,"नामवर सिंह सं, ज्ञानेन्द्र कुमार संतोष",राजकमल प्रकाशन (नई दिल्ली)
H-705,चारु चंद्रलेख,हजारी प्रसाद द्विवेदी,राजकमल प्रकाशन (नई दिल्ली)
H-706,कुल्लीभाच,सूर्यकान्त त्रिपाठी निराला,राजकमल प्रकाशन (नई दिल्ली)
H-707,टोपी शुक्ला,राही मासूम रजा,राजकमल प्रकाशन (नई दिल्ली)
H-708,मैं और मैं,मृदुला गर्ग,राजकमल प्रकाशन (नई दिल्ली)
H-709,विसात; तीन बहनेे तीन आख्यान,मृदुला गर्ग,राजकमल प्रकाशन (नई दिल्ली)
H-710,सितारों की रातें,शोभा डे,राजकमल प्रकाशन (नई दिल्ली)
H-711,सम्पूर्ण कहानियाँ,फणीश्वरनाथ रेणु,राजकमल प्रकाशन (नई दिल्ली)
H-712,दीवान-ए-गालिब,अली सरदार जाफरी,राजकमल प्रकाशन (नई दिल्ली)
H-713,भगतसिंह और उनके साथियों के दस्तावेज,"जगमोहन सिंह, चमनलाल",राजकमल प्रकाशन (नई दिल्ली)
H-714,हिन्दू होने का धर्म,प्रभात जोशी,राजकमल प्रकाशन (नई दिल्ली)
H-715,"भाजपा, हिन्दुत्व और मुसलमान",वेदप्रताप वैदिक,राजकमल प्रकाशन (नई दिल्ली)
H-716,हिन्दी की शब्द संपदा,विधानिवास मिश्र,राजकमल प्रकाशन (नई दिल्ली)
